Age,Education_Level,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Feedback_Score,Dropout_Likelihood,Gender_Female,Gender_Male,Course_Name_Machine Learning,Course_Name_Python Basics,Course_Name_Data Science,Course_Name_Web Development,Learning_Style_Visual,Learning_Style_Reading/Writing,Learning_Style_Kinesthetic
38,1,133,4,70,15,41,1,99,3,0,1,0,0,0,0,1,0,1,0
16,1,337,3,33,34,74,1,60,2,1,0,1,0,1,0,0,0,0,1
20,2,399,1,57,11,95,2,93,2,0,0,1,0,0,0,1,0,0,1
34,0,29,1,33,29,49,2,56,1,0,1,0,0,0,1,0,0,1,0
16,1,204,4,84,4,65,2,54,4,0,1,0,0,0,0,0,0,0,1
28,1,105,1,63,31,97,0,77,2,0,1,0,0,0,0,0,1,0,0
46,1,266,3,73,38,89,1,67,3,0,0,1,0,0,0,0,0,0,1
19,0,348,1,62,10,57,1,56,2,0,1,0,0,0,0,0,0,0,1
49,2,161,1,72,37,58,1,94,1,0,1,0,0,1,0,0,0,0,1
34,1,212,4,47,37,82,2,42,1,0,0,1,0,0,1,0,0,1,0
25,1,68,3,95,45,72,1,66,5,0,1,0,0,0,0,0,0,1,0
42,1,279,1,37,27,52,0,81,5,0,0,1,0,0,0,0,0,1,0
24,1,353,1,32,26,77,2,78,2,0,0,1,0,1,0,0,0,0,0
37,0,225,1,32,12,84,0,46,3,0,0,1,0,0,1,0,0,1,0
19,2,307,2,49,12,55,2,64,1,0,0,1,1,0,0,0,0,1,0
46,0,368,2,54,44,62,1,50,4,1,1,0,1,0,0,0,0,0,1
21,1,190,1,68,30,83,0,85,4,1,0,1,0,1,0,0,0,0,1
41,0,101,2,58,34,52,0,73,2,1,0,1,0,0,1,0,0,0,0
31,1,121,1,83,1,69,2,52,5,0,0,1,0,0,0,1,0,0,0
34,0,209,3,98,12,68,1,85,5,0,0,1,0,0,0,1,0,1,0
48,1,30,4,63,9,51,2,90,2,0,1,0,1,0,0,0,0,0,0
36,1,137,2,98,19,81,0,91,5,0,0,1,0,0,1,0,0,1,0
27,0,113,3,94,12,54,1,42,2,0,1,0,0,1,0,0,1,0,0
34,1,55,4,36,3,64,2,68,3,1,0,1,0,0,0,1,0,0,0
45,1,116,1,95,28,97,1,57,5,1,1,0,0,0,0,1,0,1,0
20,1,170,4,68,1,53,2,57,1,0,0,1,0,0,0,0,0,0,0
41,1,403,3,70,34,80,1,59,3,0,0,1,0,1,0,0,1,0,0
24,1,122,3,84,8,53,0,92,4,0,0,1,0,1,0,0,1,0,0
24,1,136,4,70,37,95,0,52,2,1,0,1,1,0,0,0,0,0,1
28,2,83,4,92,49,87,1,42,5,0,0,1,1,0,0,0,0,1,0
16,1,370,3,97,38,82,1,89,2,0,0,1,0,0,0,1,1,0,0
37,0,373,2,90,45,50,2,91,4,0,0,1,0,0,0,1,1,0,0
39,1,153,1,86,32,67,2,95,1,0,0,1,1,0,0,0,0,1,0
21,1,212,1,45,47,66,1,98,2,0,1,0,0,0,0,0,0,0,0
38,1,364,2,97,37,66,1,97,4,0,1,0,0,0,0,1,1,0,0
40,1,76,2,36,7,90,1,72,2,0,1,0,0,0,0,1,0,0,1
24,2,109,3,75,14,46,1,58,1,0,0,1,0,0,1,0,0,0,1
42,0,38,2,45,28,77,0,41,1,1,1,0,1,0,0,0,0,0,1
42,2,208,1,48,35,93,2,55,3,0,0,1,0,0,0,0,0,0,0
40,2,485,3,43,7,61,1,95,5,1,0,1,0,0,1,0,1,0,0
38,0,176,1,53,25,93,2,63,1,0,1,0,1,0,0,0,0,0,1
37,1,167,3,51,3,77,1,46,3,0,0,1,0,0,0,1,0,0,0
46,1,134,4,89,9,66,1,68,5,0,0,1,1,0,0,0,0,1,0
23,1,468,2,61,9,76,1,40,5,0,1,0,0,0,0,0,1,0,0
35,1,74,1,45,12,60,1,32,2,1,1,0,1,0,0,0,1,0,0
17,1,23,2,45,46,66,0,30,5,0,1,0,0,0,1,0,0,0,0
41,2,212,1,42,49,64,2,77,3,1,0,0,0,0,1,0,0,1,0
48,1,249,1,55,22,67,2,49,4,1,0,1,0,0,1,0,0,1,0
47,1,389,1,46,23,73,1,41,5,0,0,1,0,0,0,1,0,0,0
47,2,238,2,56,47,89,1,55,4,0,0,1,1,0,0,0,0,0,1
24,1,195,3,34,15,63,1,59,4,0,1,0,0,0,1,0,0,0,0
27,1,154,3,68,35,46,1,83,4,0,1,0,0,0,1,0,0,0,0
48,1,401,1,67,19,79,0,49,2,1,0,1,0,1,0,0,0,1,0
27,1,187,1,79,33,51,1,39,5,0,1,0,0,0,0,0,0,0,0
24,1,386,4,83,41,86,0,90,4,0,1,0,1,0,0,0,1,0,0
16,1,155,3,38,36,89,0,91,1,0,0,1,1,0,0,0,1,0,0
37,1,131,3,81,34,76,2,86,2,1,1,0,0,0,0,0,0,0,1
48,1,195,4,32,45,80,2,62,2,0,0,1,0,0,0,1,0,1,0
43,1,161,1,95,46,97,1,96,4,0,0,0,0,0,0,0,1,0,0
17,2,429,4,50,40,45,1,30,2,1,1,0,0,0,1,0,0,1,0
35,1,189,4,48,6,69,1,31,4,0,0,1,0,1,0,0,0,0,0
35,0,356,1,54,31,77,2,91,2,0,0,1,0,0,0,1,0,1,0
16,1,412,2,89,34,97,2,65,5,0,1,0,0,1,0,0,0,1,0
20,1,368,3,86,22,91,2,64,4,0,1,0,1,0,0,0,0,1,0
35,2,257,1,90,40,76,2,59,3,1,0,1,0,0,1,0,1,0,0
38,1,89,3,42,48,74,0,55,4,1,0,1,1,0,0,0,0,0,0
43,1,498,3,39,42,96,0,31,5,1,1,0,0,1,0,0,0,0,0
48,2,98,4,47,46,71,0,84,3,0,0,1,0,1,0,0,0,0,0
38,0,135,3,79,34,56,2,65,2,0,1,0,0,0,0,1,0,1,0
26,1,289,2,98,24,88,1,88,2,1,1,0,0,0,0,1,0,0,0
44,0,31,1,89,25,95,0,74,2,0,0,1,1,0,0,0,0,0,1
15,1,169,3,38,15,47,1,89,1,0,1,0,1,0,0,0,0,1,0
36,1,316,2,83,33,59,2,81,5,0,0,1,1,0,0,0,0,0,0
22,0,347,3,35,4,76,0,75,4,1,0,1,0,0,0,0,0,0,1
37,0,452,4,33,20,49,1,56,5,0,0,1,0,1,0,0,1,0,0
25,2,234,1,43,1,60,2,91,3,0,1,0,0,1,0,0,0,0,0
40,2,184,1,95,12,99,1,50,1,0,0,1,0,0,0,0,0,0,0
28,1,350,1,35,24,55,2,56,2,0,1,0,0,0,0,1,0,1,0
23,2,407,3,93,38,47,2,69,5,0,0,1,0,1,0,0,0,0,0
21,0,320,3,91,13,48,1,98,4,0,0,1,0,1,0,0,0,0,1
23,2,166,2,34,0,52,1,59,5,0,1,0,1,0,0,0,0,1,0
23,1,390,4,95,29,48,0,78,1,1,1,0,0,1,0,0,1,0,0
22,1,38,2,74,6,62,1,91,2,0,1,0,0,1,0,0,1,0,0
45,0,121,4,30,20,80,2,43,3,0,0,1,1,0,0,0,0,1,0
30,1,38,4,87,32,42,0,42,5,0,1,0,0,0,1,0,0,0,1
19,2,186,4,59,21,54,1,46,4,0,1,0,0,0,0,1,1,0,0
31,1,475,2,66,20,81,0,84,3,0,1,0,0,0,0,1,0,0,0
47,1,180,3,38,10,96,2,63,4,0,1,0,0,0,1,0,0,0,1
21,2,217,1,60,4,89,1,71,3,1,1,0,0,0,1,0,0,0,1
27,1,470,3,76,22,75,2,64,2,0,1,0,0,0,0,0,0,0,0
22,0,363,4,50,43,50,2,37,3,0,0,1,0,1,0,0,0,1,0
29,0,157,4,95,16,63,0,48,1,1,0,0,0,0,0,0,0,0,0
37,0,45,3,85,34,74,2,58,4,0,1,0,0,1,0,0,0,0,1
23,2,463,3,89,14,65,2,85,2,0,1,0,0,1,0,0,0,0,0
19,0,301,2,64,17,91,1,98,4,0,1,0,0,0,0,1,1,0,0
33,1,139,1,47,16,71,1,44,2,0,1,0,0,1,0,0,1,0,0
16,0,432,2,75,19,46,1,89,3,0,1,0,0,0,0,0,0,0,1
27,2,80,3,41,7,80,2,72,2,0,0,1,0,0,0,1,0,1,0
31,0,422,4,30,12,75,1,67,4,0,1,0,0,1,0,0,0,0,0
18,2,488,1,49,36,68,1,47,4,0,1,0,0,0,1,0,0,0,0
46,2,403,1,30,47,65,2,44,5,0,1,0,0,1,0,0,0,1,0
25,1,421,2,46,24,89,1,76,1,1,1,0,1,0,0,0,0,1,0
19,1,450,2,61,39,55,1,91,5,1,1,0,0,1,0,0,0,0,1
40,1,308,1,69,7,65,2,53,3,1,0,1,0,0,0,0,0,1,0
22,1,304,2,70,24,93,1,38,2,0,1,0,0,1,0,0,1,0,0
40,1,435,2,69,49,72,2,72,4,1,0,1,0,1,0,0,0,0,0
38,0,48,3,76,14,96,1,73,5,0,0,1,1,0,0,0,1,0,0
44,1,16,3,52,7,70,1,54,5,1,1,0,0,0,0,0,0,1,0
28,0,78,2,33,24,83,2,34,5,0,1,0,0,1,0,0,0,0,1
28,0,62,4,57,18,83,1,92,3,0,1,0,0,0,0,0,0,1,0
47,0,132,1,74,40,57,1,80,4,0,1,0,0,0,0,1,0,1,0
41,1,168,1,80,47,85,2,62,3,0,1,0,0,1,0,0,0,0,0
42,1,380,2,79,34,99,1,73,1,0,1,0,0,0,1,0,0,0,0
27,0,144,3,45,10,52,2,75,4,0,1,0,0,1,0,0,0,0,1
16,1,345,1,37,44,48,1,53,4,0,1,0,0,1,0,0,0,1,0
40,0,345,4,47,5,98,1,69,3,0,1,0,0,0,0,1,1,0,0
25,1,330,3,87,26,79,2,51,1,0,0,0,0,0,0,1,1,0,0
43,2,231,2,78,42,85,1,75,1,0,1,0,0,0,0,1,0,0,1
47,0,309,4,58,14,54,1,97,2,1,0,0,0,0,0,1,0,0,1
48,1,477,4,79,36,49,1,76,2,0,1,0,0,1,0,0,0,0,1
28,0,141,2,63,38,95,0,70,4,0,1,0,0,1,0,0,0,0,0
32,0,183,3,96,9,83,1,57,5,0,1,0,0,1,0,0,0,1,0
37,0,38,2,50,38,56,1,48,4,0,1,0,0,0,1,0,0,0,0
17,0,354,4,68,7,40,1,94,2,0,0,1,0,0,1,0,1,0,0
26,0,91,3,99,28,83,2,51,5,0,1,0,0,0,0,1,1,0,0
32,1,344,3,85,45,94,0,41,4,0,0,1,0,0,0,1,0,0,1
31,0,168,1,65,8,64,1,77,2,0,1,0,0,1,0,0,1,0,0
22,1,245,3,31,25,72,2,87,5,0,1,0,0,0,0,1,0,0,0
21,0,315,4,72,6,48,2,56,4,0,1,0,0,0,0,1,0,1,0
31,1,80,1,65,40,40,2,53,2,0,0,1,0,0,0,0,0,0,1
39,2,466,1,50,5,95,1,48,3,0,0,1,0,1,0,0,0,1,0
29,1,252,1,53,45,65,0,78,3,0,1,0,0,1,0,0,0,1,0
37,1,171,2,37,25,42,1,56,1,0,1,0,1,0,0,0,0,0,1
15,1,480,3,60,16,98,0,45,4,0,0,1,0,0,0,0,0,0,0
32,1,378,3,76,30,94,0,53,5,0,0,1,1,0,0,0,1,0,0
27,2,209,2,78,2,69,1,91,4,0,0,1,0,0,0,1,0,1,0
32,2,325,4,41,2,95,1,45,1,0,0,0,0,0,0,1,0,0,0
47,2,261,2,42,4,45,0,52,2,0,1,0,0,1,0,0,0,0,0
20,1,78,4,84,18,96,1,41,4,1,0,1,0,1,0,0,0,0,1
22,0,443,4,77,14,87,1,77,2,0,1,0,0,0,1,0,0,0,1
22,2,359,4,42,26,55,2,57,1,0,1,0,0,1,0,0,0,0,1
45,2,253,1,48,33,56,1,50,5,1,1,0,0,0,1,0,1,0,0
42,0,155,4,77,42,70,1,42,4,0,1,0,0,0,1,0,0,0,1
44,1,334,2,41,30,51,1,45,3,0,1,0,1,0,0,0,0,0,0
37,1,239,1,32,16,93,2,93,5,1,0,1,1,0,0,0,0,0,1
40,1,143,3,97,35,52,1,91,1,0,1,0,0,0,0,0,0,0,0
17,2,306,1,43,9,50,0,61,1,1,1,0,0,1,0,0,0,0,0
45,1,240,4,96,19,67,1,72,3,0,0,1,0,0,1,0,0,0,0
36,0,198,2,81,24,77,2,55,3,0,0,1,0,0,0,0,0,1,0
22,2,260,1,35,19,66,1,84,3,0,0,1,1,0,0,0,0,1,0
22,2,128,1,98,33,51,1,38,2,1,0,1,0,0,1,0,0,0,1
19,0,221,3,30,33,55,1,40,1,0,1,0,0,0,0,1,0,1,0
33,1,336,2,87,6,65,2,92,1,0,0,1,0,0,0,0,1,0,0
28,1,292,3,69,4,64,0,50,2,0,1,0,0,0,0,1,0,0,0
15,1,380,2,73,48,96,1,55,3,1,1,0,0,0,1,0,0,0,0
47,0,385,1,88,38,42,1,72,1,0,0,1,0,0,0,0,1,0,0
28,1,126,3,83,22,72,0,80,4,0,1,0,0,0,0,0,0,1,0
17,0,216,3,56,37,89,0,42,2,1,1,0,1,0,0,0,0,0,1
18,1,205,3,70,13,63,2,50,3,0,0,1,0,0,1,0,0,1,0
46,2,86,4,72,12,61,2,70,4,0,0,1,0,0,0,0,0,0,0
18,2,146,4,34,35,76,1,89,3,0,1,0,0,1,0,0,0,0,1
19,1,487,1,46,17,53,1,80,5,0,1,0,1,0,0,0,0,0,1
34,1,31,2,50,34,93,2,31,2,0,0,1,0,0,0,0,0,0,1
30,1,355,4,65,13,57,1,40,3,0,1,0,0,1,0,0,0,0,1
15,0,435,4,75,49,53,1,51,5,0,1,0,1,0,0,0,0,0,0
21,0,42,4,43,46,83,1,70,4,0,0,1,0,0,0,1,0,0,1
48,1,200,4,95,25,67,2,79,5,1,1,0,0,0,0,1,0,1,0
29,1,72,4,74,39,74,1,71,5,1,0,1,0,0,0,0,0,1,0
21,1,232,3,50,40,73,1,93,5,1,0,1,1,0,0,0,0,0,0
43,1,255,3,55,14,47,2,40,5,0,1,0,1,0,0,0,0,0,0
29,2,283,4,65,48,84,0,62,4,1,1,0,1,0,0,0,0,0,1
38,1,79,1,57,45,93,0,30,2,0,1,0,1,0,0,0,1,0,0
24,2,220,2,77,4,69,1,40,5,0,1,0,1,0,0,0,0,0,0
17,2,439,1,74,48,51,2,53,3,0,1,0,0,1,0,0,0,0,1
47,0,213,1,68,0,57,1,33,1,0,0,1,0,1,0,0,1,0,0
40,1,480,2,51,7,68,1,45,3,0,1,0,0,1,0,0,0,0,0
48,1,46,2,86,3,52,2,75,5,0,0,1,0,1,0,0,0,1,0
20,1,172,1,32,45,54,1,65,1,0,0,1,0,0,0,0,0,0,0
29,1,27,4,47,31,71,1,30,3,0,0,1,0,0,1,0,0,0,0
37,1,284,2,31,40,97,1,35,2,0,0,1,0,0,1,0,0,0,0
28,1,268,2,67,28,61,1,93,4,0,1,0,1,0,0,0,1,0,0
34,1,196,3,89,44,64,0,32,3,0,0,1,0,0,0,0,0,0,0
39,1,103,3,91,4,85,2,73,5,1,1,0,0,0,0,0,0,0,1
42,0,317,2,32,24,52,1,81,3,0,0,1,0,0,0,0,0,0,0
25,1,110,1,64,17,66,1,99,2,0,0,1,0,1,0,0,1,0,0
37,1,168,4,82,17,53,1,33,5,0,1,0,0,0,0,0,0,0,0
32,2,341,2,94,30,89,2,79,5,0,0,1,1,0,0,0,0,0,1
21,1,293,2,86,28,79,2,33,4,0,1,0,0,0,0,0,0,0,0
25,1,313,3,59,4,49,0,62,4,0,1,0,0,0,0,0,0,1,0
42,0,440,3,99,7,97,2,99,1,0,1,0,1,0,0,0,0,0,0
41,0,277,2,50,12,88,1,63,4,0,0,1,1,0,0,0,1,0,0
45,0,245,4,35,4,64,1,70,5,0,1,0,0,0,1,0,0,1,0
37,0,317,4,68,33,43,0,55,4,0,1,0,1,0,0,0,0,0,0
40,1,427,4,58,39,61,1,76,4,1,0,1,0,1,0,0,0,1,0
22,0,477,2,89,10,59,2,59,4,0,1,0,1,0,0,0,0,0,0
47,1,74,3,32,45,60,0,33,4,0,0,1,0,0,0,0,1,0,0
36,2,85,4,73,31,66,1,95,4,1,1,0,0,1,0,0,0,1,0
34,0,462,2,46,47,90,1,62,5,0,1,0,0,0,0,0,0,0,1
47,1,67,2,95,27,76,2,88,1,0,1,0,0,0,0,1,1,0,0
23,1,79,2,32,49,81,0,49,3,0,0,1,0,0,1,0,0,0,1
40,1,120,1,99,1,50,1,86,5,0,0,1,0,0,1,0,0,0,0
23,2,437,1,55,47,82,2,82,3,0,1,0,0,0,0,0,0,0,1
45,0,39,1,88,30,69,1,70,3,0,0,1,0,0,0,0,0,0,1
27,1,317,2,91,13,70,1,65,5,0,0,1,0,1,0,0,0,0,0
35,1,23,1,65,35,99,1,44,5,1,1,0,0,0,0,1,0,0,0
30,1,163,3,59,30,96,1,74,2,0,0,1,1,0,0,0,1,0,0
38,0,284,4,53,13,93,1,80,2,0,0,1,1,0,0,0,0,1,0
49,1,396,4,90,31,88,1,96,2,0,0,1,0,1,0,0,0,0,0
42,0,296,1,52,36,95,0,94,3,0,0,1,0,0,0,0,1,0,0
44,2,223,2,36,8,88,2,69,5,1,1,0,0,1,0,0,0,1,0
16,1,74,4,78,22,50,2,90,3,0,0,1,0,0,0,1,0,0,1
20,1,482,2,44,29,81,0,63,4,0,0,1,1,0,0,0,1,0,0
24,2,299,4,86,36,98,1,96,3,0,0,1,0,0,0,0,0,1,0
46,0,14,3,63,37,41,1,70,5,1,0,1,0,0,0,0,0,0,0
44,2,380,4,51,49,99,1,49,2,0,1,0,0,0,0,0,0,0,1
48,2,71,4,70,18,82,2,34,2,0,1,0,0,0,0,1,0,1,0
40,1,385,4,67,47,68,1,39,4,0,0,1,1,0,0,0,1,0,0
27,1,234,2,86,12,91,1,75,2,0,1,0,0,0,0,0,0,0,0
42,1,210,1,67,42,62,2,46,4,0,0,1,1,0,0,0,0,0,0
41,0,231,2,90,44,68,0,40,2,0,1,0,0,0,1,0,0,1,0
19,1,190,4,88,20,64,1,55,2,1,1,0,1,0,0,0,0,1,0
21,1,377,2,40,29,90,1,61,5,0,0,1,1,0,0,0,1,0,0
22,1,85,1,86,28,55,2,98,1,0,0,0,0,0,0,1,0,0,0
35,2,439,4,91,45,72,1,35,4,0,0,0,0,0,0,1,0,1,0
32,0,376,2,67,27,54,0,98,5,0,0,1,0,0,1,0,1,0,0
17,1,111,1,69,31,87,2,36,2,0,1,0,0,0,1,0,0,1,0
31,0,403,2,44,27,74,1,62,4,0,0,1,0,0,0,0,0,0,0
17,1,63,3,87,19,62,1,84,5,0,1,0,0,0,0,0,0,1,0
44,1,246,2,61,19,50,2,66,5,0,1,0,0,1,0,0,0,1,0
47,0,424,2,65,25,68,1,97,2,0,1,0,0,0,1,0,0,0,1
19,1,209,2,42,27,69,2,36,2,0,1,0,0,0,0,1,0,0,1
24,1,127,4,39,2,53,1,90,5,0,0,1,0,0,1,0,0,1,0
35,0,440,1,81,25,70,1,64,4,0,1,0,0,1,0,0,0,0,0
39,2,391,4,94,17,50,1,67,3,0,0,1,0,0,0,0,0,1,0
23,2,217,3,54,42,49,2,65,4,0,0,1,0,0,0,0,0,0,0
49,0,321,1,49,0,40,0,36,4,0,1,0,0,0,1,0,0,0,0
25,1,391,2,61,19,46,1,38,4,0,1,0,0,0,0,1,1,0,0
16,0,330,4,91,18,82,2,45,3,0,1,0,0,0,1,0,0,0,0
48,1,163,3,88,4,88,1,82,4,0,0,1,0,0,1,0,0,0,0
28,2,364,2,39,23,76,1,99,2,1,1,0,0,0,0,1,0,0,1
26,1,363,3,98,21,74,1,95,2,0,0,1,0,0,0,0,0,0,1
46,0,134,4,69,11,85,1,73,3,0,0,1,0,0,0,0,0,1,0
21,0,78,3,80,21,95,1,31,2,1,1,0,0,0,0,1,1,0,0
49,1,424,1,39,36,54,0,31,4,0,1,0,0,1,0,0,0,0,1
21,1,444,2,31,35,48,1,93,4,0,0,1,0,0,0,1,0,0,0
33,1,376,2,38,47,87,0,50,5,0,0,1,0,1,0,0,0,1,0
33,2,477,4,64,1,52,1,47,1,0,1,0,0,0,0,0,0,0,1
37,2,493,3,48,13,75,2,45,1,1,0,1,0,0,0,1,1,0,0
24,1,268,3,92,28,95,1,41,2,0,0,0,0,0,1,0,1,0,0
18,1,33,4,40,25,51,2,69,5,1,1,0,0,0,0,1,1,0,0
44,1,493,3,87,12,48,1,51,5,1,0,1,1,0,0,0,0,0,1
35,2,496,2,79,7,40,1,35,3,0,0,1,0,0,1,0,0,1,0
49,0,267,2,70,39,70,1,43,3,0,0,1,0,0,0,0,0,0,1
48,1,437,3,40,5,96,2,93,4,1,0,1,0,0,0,1,1,0,0
20,0,303,1,84,28,51,1,90,5,1,1,0,0,0,0,0,1,0,0
19,1,118,2,55,28,57,1,85,4,0,0,1,0,0,0,0,0,0,0
28,0,71,1,61,24,66,1,67,5,0,0,1,0,1,0,0,0,1,0
37,0,38,2,78,26,89,1,75,1,0,1,0,0,1,0,0,0,0,0
23,0,257,2,30,4,78,1,34,2,0,0,0,0,0,1,0,1,0,0
27,1,458,2,95,40,85,2,31,3,0,1,0,0,0,0,1,0,1,0
15,2,414,2,36,22,45,0,41,5,0,1,0,0,1,0,0,1,0,0
47,2,138,2,37,19,98,1,52,3,0,1,0,0,0,0,0,1,0,0
22,2,16,3,46,29,95,2,65,4,0,0,1,0,0,1,0,1,0,0
37,0,258,1,68,30,82,1,70,5,0,0,1,0,1,0,0,0,1,0
46,0,79,2,84,0,69,0,33,2,1,1,0,1,0,0,0,0,1,0
26,1,385,2,55,43,93,2,61,2,0,0,1,0,1,0,0,0,0,0
28,1,267,1,91,43,95,1,80,4,0,1,0,0,0,1,0,0,0,0
44,1,110,4,74,23,78,1,62,1,0,1,0,1,0,0,0,0,0,0
37,2,390,1,30,1,48,1,43,3,0,0,1,0,1,0,0,0,0,0
37,1,62,3,79,22,61,1,98,5,0,0,1,0,0,1,0,0,0,1
16,1,466,4,81,5,71,2,85,2,0,0,1,0,0,1,0,0,1,0
40,1,85,4,99,7,78,0,45,2,1,1,0,0,1,0,0,0,1,0
42,1,209,4,89,8,70,1,80,5,0,1,0,0,1,0,0,0,1,0
41,1,334,3,83,44,44,2,30,2,0,1,0,0,0,0,0,0,1,0
37,0,312,2,43,38,55,0,65,3,0,1,0,0,0,1,0,0,0,0
18,0,292,3,90,45,97,1,58,3,0,1,0,0,0,1,0,0,0,1
40,1,487,3,71,8,89,1,38,3,0,1,0,0,0,0,0,1,0,0
49,0,222,2,95,1,94,2,87,2,1,1,0,0,1,0,0,0,0,1
18,2,201,2,31,47,58,2,99,2,0,1,0,0,0,0,1,0,1,0
17,0,350,2,87,13,48,0,76,5,0,0,1,1,0,0,0,0,1,0
35,2,383,3,43,35,71,0,65,1,0,1,0,1,0,0,0,1,0,0
20,2,267,4,90,8,87,0,60,2,0,1,0,0,0,0,0,0,0,1
31,1,145,2,32,7,85,2,61,3,0,0,1,1,0,0,0,1,0,0
24,0,364,4,80,16,67,2,70,1,1,1,0,0,1,0,0,0,0,0
37,1,26,1,40,8,45,0,94,5,0,0,1,1,0,0,0,0,1,0
34,1,186,2,85,37,47,0,33,5,0,1,0,0,1,0,0,1,0,0
18,2,42,3,66,4,92,1,95,2,1,0,1,1,0,0,0,0,1,0
24,1,489,1,48,40,77,1,95,2,0,0,1,0,0,1,0,1,0,0
19,1,16,2,32,24,44,1,60,2,1,0,1,0,0,0,0,1,0,0
28,1,400,4,85,19,94,1,42,3,0,1,0,1,0,0,0,0,1,0
20,1,372,2,59,36,46,1,34,1,0,1,0,0,1,0,0,0,0,1
19,0,16,2,36,22,45,1,30,1,0,0,0,0,0,0,0,1,0,0
25,2,337,3,46,43,83,2,79,3,0,0,0,0,0,0,1,0,1,0
23,1,193,3,73,4,46,2,91,4,0,0,1,0,1,0,0,0,1,0
15,1,290,4,82,11,78,0,86,3,0,1,0,0,1,0,0,0,1,0
23,1,108,4,93,41,76,2,62,5,0,1,0,0,0,1,0,1,0,0
41,2,214,2,96,22,56,2,53,2,0,0,1,0,1,0,0,1,0,0
43,1,232,4,31,24,87,1,47,2,1,1,0,1,0,0,0,0,1,0
39,0,459,1,71,42,47,1,71,4,0,0,1,0,0,0,1,0,0,1
46,1,411,4,52,28,88,1,62,1,0,0,1,0,0,1,0,1,0,0
39,1,52,2,87,40,95,2,82,1,0,1,0,0,0,0,1,0,1,0
32,1,79,3,64,39,65,2,83,4,0,0,1,0,0,1,0,0,0,0
23,1,479,4,31,1,88,2,53,4,0,0,1,0,1,0,0,1,0,0
24,2,208,1,91,38,69,1,73,1,0,1,0,0,0,0,1,0,0,1
43,0,424,1,89,1,64,0,68,1,0,1,0,0,0,0,1,0,1,0
45,2,52,4,89,13,62,2,68,4,0,1,0,0,0,0,1,0,1,0
30,0,78,3,65,46,42,1,50,5,0,1,0,0,0,0,0,0,1,0
16,1,399,1,62,48,48,1,36,4,0,0,1,0,1,0,0,0,0,0
47,1,60,4,83,8,62,2,52,5,0,1,0,0,1,0,0,0,0,0
44,1,399,3,65,20,78,1,38,2,0,1,0,0,0,0,1,0,0,0
33,1,348,3,70,27,67,1,36,1,0,1,0,0,0,0,1,0,1,0
37,1,192,1,55,34,72,0,32,2,1,1,0,0,0,0,1,0,1,0
25,0,341,4,83,25,69,0,45,4,1,0,1,0,0,0,0,0,0,0
19,0,367,1,52,22,40,1,37,2,0,0,0,0,1,0,0,1,0,0
38,0,37,4,94,33,87,0,84,4,0,0,1,0,0,0,0,0,0,0
45,2,36,3,66,3,79,1,84,5,0,0,1,0,0,1,0,1,0,0
40,1,219,4,37,25,54,2,47,1,0,0,1,0,0,0,1,0,1,0
44,2,353,2,50,43,92,2,99,2,0,1,0,0,0,1,0,0,0,0
20,0,57,3,41,15,78,0,64,2,0,0,1,1,0,0,0,0,0,1
16,1,297,1,71,30,90,1,99,2,0,0,1,0,0,0,1,0,0,1
37,1,420,1,83,17,67,1,31,4,0,0,1,1,0,0,0,0,1,0
20,0,37,2,74,17,54,2,38,2,1,0,1,0,0,0,0,0,0,1
31,0,358,3,72,10,72,2,32,1,0,1,0,0,1,0,0,1,0,0
26,1,319,3,34,25,69,1,46,5,0,0,1,0,0,0,0,0,0,1
24,2,295,1,45,3,64,1,40,2,1,0,1,0,1,0,0,0,0,0
41,0,247,3,55,26,93,0,41,1,0,0,1,0,0,0,0,0,0,1
43,0,267,2,46,13,51,0,95,5,0,0,1,0,0,0,0,0,0,1
27,2,327,3,99,10,66,1,70,3,0,0,1,0,0,0,1,0,0,0
38,1,43,3,86,36,89,0,47,4,0,1,0,0,0,1,0,0,1,0
38,2,243,2,72,28,46,0,81,1,0,0,1,0,1,0,0,0,0,1
47,0,77,2,96,22,92,2,94,1,0,0,1,0,0,0,1,0,1,0
46,2,47,3,93,28,64,2,53,5,0,0,1,0,0,1,0,0,1,0
47,0,140,4,74,28,56,1,33,3,0,1,0,0,0,1,0,0,0,0
39,1,393,4,51,8,90,1,64,4,0,1,0,0,0,0,1,0,1,0
45,2,287,1,81,30,67,2,87,5,0,0,1,0,0,1,0,0,0,1
43,1,475,4,89,2,88,2,63,2,0,0,0,1,0,0,0,0,0,1
40,0,138,4,44,6,63,0,90,1,0,1,0,0,0,1,0,1,0,0
39,1,25,1,90,25,90,1,31,2,1,0,1,1,0,0,0,1,0,0
49,2,297,4,71,22,59,2,96,5,0,1,0,1,0,0,0,1,0,0
47,1,283,1,88,42,70,2,62,5,0,1,0,1,0,0,0,0,0,0
47,0,341,3,50,43,76,1,80,5,0,0,1,0,0,0,1,0,0,1
31,0,376,2,85,17,85,1,97,3,0,0,1,0,1,0,0,1,0,0
47,1,169,1,80,1,74,2,97,5,0,1,0,0,0,0,1,0,1,0
21,0,441,4,77,49,84,1,58,4,0,0,1,0,0,0,1,1,0,0
